Product ID,Economy Price,Economy Sale Price,Economy No Of Days,Fast Price,Fast Sale Price,Fast No Of Days,Faster Price,Faster Sale Price,Faster No Of Days,Crazy Fast Price,Crazy fast sale price,Crazy fast No Of Days,Labels,Quantity
28,$50.18,$48.53,December 4 - 9,$58.41,$56.35,December 2 - 4,$63.35,$61.04,December 2 - 3,$86.26,$82.81,November 27 - December 2,"Exact Quantity=0, PRINT SIZE=8.5x11, SIDES=Double Sided (4/4), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Tri Fold (3 Panel), SCORE=0",25
28,$50.18,$48.53,December 4 - 9,$58.41,$56.35,December 2 - 4,$63.35,$61.04,December 2 - 3,$86.26,$82.81,November 27 - December 2,"Exact Quantity=0, PRINT SIZE=8.5x11, SIDES=Double Sided (4/4), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Z Fold (3 Panel), SCORE=0",25
28,$50.18,$48.53,December 4 - 9,$58.41,$56.35,December 2 - 4,$63.35,$61.04,December 2 - 3,$86.26,$82.81,November 27 - December 2,"Exact Quantity=0, PRINT SIZE=8.5x11, SIDES=Double Sided (4/4), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Half Fold (2 Panel), SCORE=0",25
28,$50.18,$48.53,December 4 - 9,$58.41,$56.35,December 2 - 4,$63.35,$61.04,December 2 - 3,$86.26,$82.81,November 27 - December 2,"Exact Quantity=0, PRINT SIZE=8.5x11, SIDES=Double Sided (4/4), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Double Parallel Fold (4 Panel), SCORE=0",25
28,$50.18,$48.53,December 4 - 9,$58.41,$56.35,December 2 - 4,$63.35,$61.04,December 2 - 3,$86.26,$82.81,November 27 - December 2,"Exact Quantity=0, PRINT SIZE=8.5x11, SIDES=Double Sided (4/4), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Double Parallel Reverse Fold (4 Panel), SCORE=0",25
28,$50.18,$48.53,December 4 - 9,$58.41,$56.35,December 2 - 4,$63.35,$61.04,December 2 - 3,$86.26,$82.81,November 27 - December 2,"Exact Quantity=0, PRINT SIZE=8.5x11, SIDES=Double Sided (4/4), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Gate Fold (3 Panel), SCORE=0",25
28,$101.18,$99.53,December 4 - 9,$109.41,$107.35,December 2 - 4,$114.35,$112.04,December 2 - 3,$137.26,$133.81,November 27 - December 2,"Exact Quantity=0, PRINT SIZE=8.5x11, SIDES=Double Sided (4/4), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Double Gate Fold (4 Panel), SCORE=0",25
28,$50.18,$48.53,December 4 - 9,$58.41,$56.35,December 2 - 4,$63.35,$61.04,December 2 - 3,$86.26,$82.81,November 27 - December 2,"Exact Quantity=0, PRINT SIZE=8.5x11, SIDES=Double Sided (4/4), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Roll Fold (4 Panel), SCORE=0",25
28,$50.18,$48.53,December 4 - 9,$58.41,$56.35,December 2 - 4,$63.35,$61.04,December 2 - 3,$86.26,$82.81,November 27 - December 2,"Exact Quantity=0, PRINT SIZE=8.5x11, SIDES=Double Sided (4/4), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Accordion Fold (4 Panel), SCORE=0",25
28,$67.18,$65.53,December 4 - 9,$75.41,$73.35,December 2 - 4,$80.35,$78.04,December 2 - 3,$103.26,$99.81,November 27 - December 2,"Exact Quantity=0, PRINT SIZE=8.5x11, SIDES=Double Sided (4/4), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Half Fold then Half Fold (4 Panel), SCORE=0",25
28,$84.18,$82.53,December 4 - 9,$92.41,$90.35,December 2 - 4,$97.35,$95.04,December 2 - 3,$120.26,$116.81,November 27 - December 2,"Exact Quantity=0, PRINT SIZE=8.5x11, SIDES=Double Sided (4/4), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Half Fold then Tri Fold (6 Panel), SCORE=0",25
28,$50.18,$48.53,December 4 - 9,$58.41,$56.35,December 2 - 4,$63.35,$61.04,December 2 - 3,$86.26,$82.81,November 27 - December 2,"Exact Quantity=0, PRINT SIZE=8.5x11, SIDES=Same Image Both Sides (4/4), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Tri Fold (3 Panel), SCORE=0",25
28,$50.18,$48.53,December 4 - 9,$58.41,$56.35,December 2 - 4,$63.35,$61.04,December 2 - 3,$86.26,$82.81,November 27 - December 2,"Exact Quantity=0, PRINT SIZE=8.5x11, SIDES=Same Image Both Sides (4/4), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Z Fold (3 Panel), SCORE=0",25
28,$50.18,$48.53,December 4 - 9,$58.41,$56.35,December 2 - 4,$63.35,$61.04,December 2 - 3,$86.26,$82.81,November 27 - December 2,"Exact Quantity=0, PRINT SIZE=8.5x11, SIDES=Same Image Both Sides (4/4), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Half Fold (2 Panel), SCORE=0",25
28,$50.18,$48.53,December 4 - 9,$58.41,$56.35,December 2 - 4,$63.35,$61.04,December 2 - 3,$86.26,$82.81,November 27 - December 2,"Exact Quantity=0, PRINT SIZE=8.5x11, SIDES=Same Image Both Sides (4/4), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Double Parallel Fold (4 Panel), SCORE=0",25
28,$50.18,$48.53,December 4 - 9,$58.41,$56.35,December 2 - 4,$63.35,$61.04,December 2 - 3,$86.26,$82.81,November 27 - December 2,"Exact Quantity=0, PRINT SIZE=8.5x11, SIDES=Same Image Both Sides (4/4), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Double Parallel Reverse Fold (4 Panel), SCORE=0",25
28,$50.18,$48.53,December 4 - 9,$58.41,$56.35,December 2 - 4,$63.35,$61.04,December 2 - 3,$86.26,$82.81,November 27 - December 2,"Exact Quantity=0, PRINT SIZE=8.5x11, SIDES=Same Image Both Sides (4/4), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Gate Fold (3 Panel), SCORE=0",25
28,$101.18,$99.53,December 4 - 9,$109.41,$107.35,December 2 - 4,$114.35,$112.04,December 2 - 3,$137.26,$133.81,November 27 - December 2,"Exact Quantity=0, PRINT SIZE=8.5x11, SIDES=Same Image Both Sides (4/4), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Double Gate Fold (4 Panel), SCORE=0",25
28,$50.18,$48.53,December 4 - 9,$58.41,$56.35,December 2 - 4,$63.35,$61.04,December 2 - 3,$86.26,$82.81,November 27 - December 2,"Exact Quantity=0, PRINT SIZE=8.5x11, SIDES=Same Image Both Sides (4/4), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Roll Fold (4 Panel), SCORE=0",25
28,$50.18,$48.53,December 4 - 9,$58.41,$56.35,December 2 - 4,$63.35,$61.04,December 2 - 3,$86.26,$82.81,November 27 - December 2,"Exact Quantity=0, PRINT SIZE=8.5x11, SIDES=Same Image Both Sides (4/4), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Accordion Fold (4 Panel), SCORE=0",25
28,$67.18,$65.53,December 4 - 9,$75.41,$73.35,December 2 - 4,$80.35,$78.04,December 2 - 3,$103.26,$99.81,November 27 - December 2,"Exact Quantity=0, PRINT SIZE=8.5x11, SIDES=Same Image Both Sides (4/4), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Half Fold then Half Fold (4 Panel), SCORE=0",25
28,$84.18,$82.53,December 4 - 9,$92.41,$90.35,December 2 - 4,$97.35,$95.04,December 2 - 3,$120.26,$116.81,November 27 - December 2,"Exact Quantity=0, PRINT SIZE=8.5x11, SIDES=Same Image Both Sides (4/4), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Half Fold then Tri Fold (6 Panel), SCORE=0",25
28,$49.92,$48.29,December 4 - 9,$58.08,$56.04,December 2 - 4,$62.98,$60.69,December 2 - 3,$85.67,$82.25,November 27 - December 2,"Exact Quantity=0, PRINT SIZE=8.5x14, SIDES=Single Sided (4/0), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Tri Fold (3 Panel), SCORE=0",25
28,$49.92,$48.29,December 4 - 9,$58.08,$56.04,December 2 - 4,$62.98,$60.69,December 2 - 3,$85.67,$82.25,November 27 - December 2,"Exact Quantity=0, PRINT SIZE=8.5x14, SIDES=Single Sided (4/0), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Z Fold (3 Panel), SCORE=0",25
28,$49.92,$48.29,December 4 - 9,$58.08,$56.04,December 2 - 4,$62.98,$60.69,December 2 - 3,$85.67,$82.25,November 27 - December 2,"Exact Quantity=0, PRINT SIZE=8.5x14, SIDES=Single Sided (4/0), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Half Fold (2 Panel), SCORE=0",25
28,$49.92,$48.29,December 4 - 9,$58.08,$56.04,December 2 - 4,$62.98,$60.69,December 2 - 3,$85.67,$82.25,November 27 - December 2,"Exact Quantity=0, PRINT SIZE=8.5x14, SIDES=Single Sided (4/0), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Double Parallel Fold (4 Panel), SCORE=0",25
28,$49.92,$48.29,December 4 - 9,$58.08,$56.04,December 2 - 4,$62.98,$60.69,December 2 - 3,$85.67,$82.25,November 27 - December 2,"Exact Quantity=0, PRINT SIZE=8.5x14, SIDES=Single Sided (4/0), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Double Parallel Reverse Fold (4 Panel), SCORE=0",25
28,$49.92,$48.29,December 4 - 9,$58.08,$56.04,December 2 - 4,$62.98,$60.69,December 2 - 3,$85.67,$82.25,November 27 - December 2,"Exact Quantity=0, PRINT SIZE=8.5x14, SIDES=Single Sided (4/0), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Gate Fold (3 Panel), SCORE=0",25
28,$100.92,$99.29,December 4 - 9,$109.08,$107.04,December 2 - 4,$113.98,$111.69,December 2 - 3,$136.67,$133.25,November 27 - December 2,"Exact Quantity=0, PRINT SIZE=8.5x14, SIDES=Single Sided (4/0), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Double Gate Fold (4 Panel), SCORE=0",25
28,$49.92,$48.29,December 4 - 9,$58.08,$56.04,December 2 - 4,$62.98,$60.69,December 2 - 3,$85.67,$82.25,November 27 - December 2,"Exact Quantity=0, PRINT SIZE=8.5x14, SIDES=Single Sided (4/0), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Roll Fold (4 Panel), SCORE=0",25
28,$49.92,$48.29,December 4 - 9,$58.08,$56.04,December 2 - 4,$62.98,$60.69,December 2 - 3,$85.67,$82.25,November 27 - December 2,"Exact Quantity=0, PRINT SIZE=8.5x14, SIDES=Single Sided (4/0), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Accordion Fold (4 Panel), SCORE=0",25
28,$66.92,$65.29,December 4 - 9,$75.08,$73.04,December 2 - 4,$79.98,$77.69,December 2 - 3,$102.67,$99.25,November 27 - December 2,"Exact Quantity=0, PRINT SIZE=8.5x14, SIDES=Single Sided (4/0), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Half Fold then Half Fold (4 Panel), SCORE=0",25
28,$83.92,$82.29,December 4 - 9,$92.08,$90.04,December 2 - 4,$96.98,$94.69,December 2 - 3,$119.67,$116.25,November 27 - December 2,"Exact Quantity=0, PRINT SIZE=8.5x14, SIDES=Single Sided (4/0), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Half Fold then Tri Fold (6 Panel), SCORE=0",25
28,$57.37,$55.36,December 4 - 9,$67.40,$64.89,December 2 - 4,$73.41,$70.60,December 2 - 3,$101.29,$97.09,November 27 - December 2,"Exact Quantity=0, PRINT SIZE=8.5x14, SIDES=Double Sided (4/4), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Tri Fold (3 Panel), SCORE=0",25
28,$57.37,$55.36,December 4 - 9,$67.40,$64.89,December 2 - 4,$73.41,$70.60,December 2 - 3,$101.29,$97.09,November 27 - December 2,"Exact Quantity=0, PRINT SIZE=8.5x14, SIDES=Double Sided (4/4), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Z Fold (3 Panel), SCORE=0",25
28,$57.37,$55.36,December 4 - 9,$67.40,$64.89,December 2 - 4,$73.41,$70.60,December 2 - 3,$101.29,$97.09,November 27 - December 2,"Exact Quantity=0, PRINT SIZE=8.5x14, SIDES=Double Sided (4/4), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Half Fold (2 Panel), SCORE=0",25
28,$57.37,$55.36,December 4 - 9,$67.40,$64.89,December 2 - 4,$73.41,$70.60,December 2 - 3,$101.29,$97.09,November 27 - December 2,"Exact Quantity=0, PRINT SIZE=8.5x14, SIDES=Double Sided (4/4), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Double Parallel Fold (4 Panel), SCORE=0",25
28,$57.37,$55.36,December 4 - 9,$67.40,$64.89,December 2 - 4,$73.41,$70.60,December 2 - 3,$101.29,$97.09,November 27 - December 2,"Exact Quantity=0, PRINT SIZE=8.5x14, SIDES=Double Sided (4/4), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Double Parallel Reverse Fold (4 Panel), SCORE=0",25
28,$57.37,$55.36,December 4 - 9,$67.40,$64.89,December 2 - 4,$73.41,$70.60,December 2 - 3,$101.29,$97.09,November 27 - December 2,"Exact Quantity=0, PRINT SIZE=8.5x14, SIDES=Double Sided (4/4), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Gate Fold (3 Panel), SCORE=0",25
28,$108.37,$106.36,December 4 - 9,$118.40,$115.89,December 2 - 4,$124.41,$121.60,December 2 - 3,$152.29,$148.09,November 27 - December 2,"Exact Quantity=0, PRINT SIZE=8.5x14, SIDES=Double Sided (4/4), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Double Gate Fold (4 Panel), SCORE=0",25
28,$57.37,$55.36,December 4 - 9,$67.40,$64.89,December 2 - 4,$73.41,$70.60,December 2 - 3,$101.29,$97.09,November 27 - December 2,"Exact Quantity=0, PRINT SIZE=8.5x14, SIDES=Double Sided (4/4), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Roll Fold (4 Panel), SCORE=0",25
28,$57.37,$55.36,December 4 - 9,$67.40,$64.89,December 2 - 4,$73.41,$70.60,December 2 - 3,$101.29,$97.09,November 27 - December 2,"Exact Quantity=0, PRINT SIZE=8.5x14, SIDES=Double Sided (4/4), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Accordion Fold (4 Panel), SCORE=0",25
28,$74.37,$72.36,December 4 - 9,$84.40,$81.89,December 2 - 4,$90.41,$87.60,December 2 - 3,$118.29,$114.09,November 27 - December 2,"Exact Quantity=0, PRINT SIZE=8.5x14, SIDES=Double Sided (4/4), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Half Fold then Half Fold (4 Panel), SCORE=0",25
28,$91.37,$89.36,December 4 - 9,$101.40,$98.89,December 2 - 4,$107.41,$104.60,December 2 - 3,$135.29,$131.09,November 27 - December 2,"Exact Quantity=0, PRINT SIZE=8.5x14, SIDES=Double Sided (4/4), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Half Fold then Tri Fold (6 Panel), SCORE=0",25
28,$57.37,$55.36,December 4 - 9,$67.40,$64.89,December 2 - 4,$73.41,$70.60,December 2 - 3,$101.29,$97.09,November 27 - December 2,"Exact Quantity=0, PRINT SIZE=8.5x14, SIDES=Same Image Both Sides (4/4), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Tri Fold (3 Panel), SCORE=0",25
28,$57.37,$55.36,December 4 - 9,$67.40,$64.89,December 2 - 4,$73.41,$70.60,December 2 - 3,$101.29,$97.09,November 27 - December 2,"Exact Quantity=0, PRINT SIZE=8.5x14, SIDES=Same Image Both Sides (4/4), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Z Fold (3 Panel), SCORE=0",25
28,$57.37,$55.36,December 4 - 9,$67.40,$64.89,December 2 - 4,$73.41,$70.60,December 2 - 3,$101.29,$97.09,November 27 - December 2,"Exact Quantity=0, PRINT SIZE=8.5x14, SIDES=Same Image Both Sides (4/4), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Half Fold (2 Panel), SCORE=0",25
28,$57.37,$55.36,December 4 - 9,$67.40,$64.89,December 2 - 4,$73.41,$70.60,December 2 - 3,$101.29,$97.09,November 27 - December 2,"Exact Quantity=0, PRINT SIZE=8.5x14, SIDES=Same Image Both Sides (4/4), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Double Parallel Fold (4 Panel), SCORE=0",25
28,$57.37,$55.36,December 4 - 9,$67.40,$64.89,December 2 - 4,$73.41,$70.60,December 2 - 3,$101.29,$97.09,November 27 - December 2,"Exact Quantity=0, PRINT SIZE=8.5x14, SIDES=Same Image Both Sides (4/4), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Double Parallel Reverse Fold (4 Panel), SCORE=0",25
28,$57.37,$55.36,December 4 - 9,$67.40,$64.89,December 2 - 4,$73.41,$70.60,December 2 - 3,$101.29,$97.09,November 27 - December 2,"Exact Quantity=0, PRINT SIZE=8.5x14, SIDES=Same Image Both Sides (4/4), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Gate Fold (3 Panel), SCORE=0",25
28,$108.37,$106.36,December 4 - 9,$118.40,$115.89,December 2 - 4,$124.41,$121.60,December 2 - 3,$152.29,$148.09,November 27 - December 2,"Exact Quantity=0, PRINT SIZE=8.5x14, SIDES=Same Image Both Sides (4/4), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Double Gate Fold (4 Panel), SCORE=0",25
28,$57.37,$55.36,December 4 - 9,$67.40,$64.89,December 2 - 4,$73.41,$70.60,December 2 - 3,$101.29,$97.09,November 27 - December 2,"Exact Quantity=0, PRINT SIZE=8.5x14, SIDES=Same Image Both Sides (4/4), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Roll Fold (4 Panel), SCORE=0",25
28,$57.37,$55.36,December 4 - 9,$67.40,$64.89,December 2 - 4,$73.41,$70.60,December 2 - 3,$101.29,$97.09,November 27 - December 2,"Exact Quantity=0, PRINT SIZE=8.5x14, SIDES=Same Image Both Sides (4/4), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Accordion Fold (4 Panel), SCORE=0",25
28,$74.37,$72.36,December 4 - 9,$84.40,$81.89,December 2 - 4,$90.41,$87.60,December 2 - 3,$118.29,$114.09,November 27 - December 2,"Exact Quantity=0, PRINT SIZE=8.5x14, SIDES=Same Image Both Sides (4/4), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Half Fold then Half Fold (4 Panel), SCORE=0",25
