Product ID,Economy Price,Economy Sale Price,Economy No Of Days,Fast Price,Fast Sale Price,Fast No Of Days,Faster Price,Faster Sale Price,Faster No Of Days,Crazy Fast Price,Crazy fast sale price,Crazy fast No Of Days,Labels,Quantity
29,$84.40,$82.74,February 3 - 6,$92.68,$90.61,January 30 - February 3,$97.66,$95.34,January 30 - 31,$120.68,$117.21,January 29 - 31,"Exact Quantity=0, PRINT SIZE=11x17, SIDES=Single Sided (4/0), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Half Fold then Tri Fold (6 Panel), Variable Data=0",25
29,$57.85,$55.82,February 3 - 6,$68.00,$65.46,January 30 - February 3,$74.09,$71.25,January 30 - 31,$102.30,$98.05,January 29 - 31,"Exact Quantity=0, PRINT SIZE=11x17, SIDES=Double Sided (4/4), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Tri Fold (3 Panel), Variable Data=0",25
29,$57.85,$55.82,February 3 - 6,$68.00,$65.46,January 30 - February 3,$74.09,$71.25,January 30 - 31,$102.30,$98.05,January 29 - 31,"Exact Quantity=0, PRINT SIZE=11x17, SIDES=Double Sided (4/4), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Z Fold (3 Panel), Variable Data=0",25
29,$57.85,$55.82,February 3 - 6,$68.00,$65.46,January 30 - February 3,$74.09,$71.25,January 30 - 31,$102.30,$98.05,January 29 - 31,"Exact Quantity=0, PRINT SIZE=11x17, SIDES=Double Sided (4/4), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Half Fold (2 Panel), Variable Data=0",25
29,$57.85,$55.82,February 3 - 6,$68.00,$65.46,January 30 - February 3,$74.09,$71.25,January 30 - 31,$102.30,$98.05,January 29 - 31,"Exact Quantity=0, PRINT SIZE=11x17, SIDES=Double Sided (4/4), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Double Parallel Fold (4 Panel), Variable Data=0",25
29,$57.85,$55.82,February 3 - 6,$68.00,$65.46,January 30 - February 3,$74.09,$71.25,January 30 - 31,$102.30,$98.05,January 29 - 31,"Exact Quantity=0, PRINT SIZE=11x17, SIDES=Double Sided (4/4), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Double Parallel Reverse Fold (4 Panel), Variable Data=0",25
29,$57.85,$55.82,February 3 - 6,$68.00,$65.46,January 30 - February 3,$74.09,$71.25,January 30 - 31,$102.30,$98.05,January 29 - 31,"Exact Quantity=0, PRINT SIZE=11x17, SIDES=Double Sided (4/4), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Gate Fold (3 Panel), Variable Data=0",25
29,$108.85,$106.82,February 3 - 6,$119.00,$116.46,January 30 - February 3,$125.09,$122.25,January 30 - 31,$153.30,$149.05,January 29 - 31,"Exact Quantity=0, PRINT SIZE=11x17, SIDES=Double Sided (4/4), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Double Gate Fold (4 Panel), Variable Data=0",25
29,$57.85,$55.82,February 3 - 6,$68.00,$65.46,January 30 - February 3,$74.09,$71.25,January 30 - 31,$102.30,$98.05,January 29 - 31,"Exact Quantity=0, PRINT SIZE=11x17, SIDES=Double Sided (4/4), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Roll Fold (4 Panel), Variable Data=0",25
29,$57.85,$55.82,February 3 - 6,$68.00,$65.46,January 30 - February 3,$74.09,$71.25,January 30 - 31,$102.30,$98.05,January 29 - 31,"Exact Quantity=0, PRINT SIZE=11x17, SIDES=Double Sided (4/4), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Accordion Fold (4 Panel), Variable Data=0",25
29,$74.85,$72.82,February 3 - 6,$85.00,$82.46,January 30 - February 3,$91.09,$88.25,January 30 - 31,$119.30,$115.05,January 29 - 31,"Exact Quantity=0, PRINT SIZE=11x17, SIDES=Double Sided (4/4), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Half Fold then Half Fold (4 Panel), Variable Data=0",25
29,$91.85,$89.82,February 3 - 6,$102.00,$99.46,January 30 - February 3,$108.09,$105.25,January 30 - 31,$136.30,$132.05,January 29 - 31,"Exact Quantity=0, PRINT SIZE=11x17, SIDES=Double Sided (4/4), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Half Fold then Tri Fold (6 Panel), Variable Data=0",25
29,$155.56,$148.64,February 3 - 6,$266.06,$253.62,January 30 - February 3,$295.92,$281.99,January 30 - 31,Please Call,Please Call,January 29 - 31,"Exact Quantity=0, PRINT SIZE=25.5x11, SIDES=Single Sided (4/0), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Tri Fold (3 Panel), Variable Data=0",25
29,$155.56,$148.64,February 3 - 6,$266.06,$253.62,January 30 - February 3,$295.92,$281.99,January 30 - 31,Please Call,Please Call,January 29 - 31,"Exact Quantity=0, PRINT SIZE=25.5x11, SIDES=Single Sided (4/0), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Z Fold (3 Panel), Variable Data=0",25
29,$155.56,$148.64,February 3 - 6,$266.06,$253.62,January 30 - February 3,$295.92,$281.99,January 30 - 31,Please Call,Please Call,January 29 - 31,"Exact Quantity=0, PRINT SIZE=25.5x11, SIDES=Single Sided (4/0), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Half Fold (2 Panel), Variable Data=0",25
29,$155.56,$148.64,February 3 - 6,$266.06,$253.62,January 30 - February 3,$295.92,$281.99,January 30 - 31,Please Call,Please Call,January 29 - 31,"Exact Quantity=0, PRINT SIZE=25.5x11, SIDES=Single Sided (4/0), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Double Parallel Fold (4 Panel), Variable Data=0",25
29,$155.56,$148.64,February 3 - 6,$266.06,$253.62,January 30 - February 3,$295.92,$281.99,January 30 - 31,Please Call,Please Call,January 29 - 31,"Exact Quantity=0, PRINT SIZE=25.5x11, SIDES=Single Sided (4/0), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Double Parallel Reverse Fold (4 Panel), Variable Data=0",25
29,$155.56,$148.64,February 3 - 6,$266.06,$253.62,January 30 - February 3,$295.92,$281.99,January 30 - 31,Please Call,Please Call,January 29 - 31,"Exact Quantity=0, PRINT SIZE=25.5x11, SIDES=Single Sided (4/0), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Gate Fold (3 Panel), Variable Data=0",25
29,$206.56,$199.64,February 3 - 6,$317.06,$304.62,January 30 - February 3,$346.92,$332.99,January 30 - 31,Please Call,Please Call,January 29 - 31,"Exact Quantity=0, PRINT SIZE=25.5x11, SIDES=Single Sided (4/0), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Double Gate Fold (4 Panel), Variable Data=0",25
29,$155.56,$148.64,February 3 - 6,$266.06,$253.62,January 30 - February 3,$295.92,$281.99,January 30 - 31,Please Call,Please Call,January 29 - 31,"Exact Quantity=0, PRINT SIZE=25.5x11, SIDES=Single Sided (4/0), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Roll Fold (4 Panel), Variable Data=0",25
29,$155.56,$148.64,February 3 - 6,$266.06,$253.62,January 30 - February 3,$295.92,$281.99,January 30 - 31,Please Call,Please Call,January 29 - 31,"Exact Quantity=0, PRINT SIZE=25.5x11, SIDES=Single Sided (4/0), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Accordion Fold (4 Panel), Variable Data=0",25
29,$172.56,$165.64,February 3 - 6,$283.06,$270.62,January 30 - February 3,$312.92,$298.99,January 30 - 31,Please Call,Please Call,January 29 - 31,"Exact Quantity=0, PRINT SIZE=25.5x11, SIDES=Single Sided (4/0), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Half Fold then Half Fold (4 Panel), Variable Data=0",25
29,$189.56,$182.64,February 3 - 6,$300.06,$287.62,January 30 - February 3,$329.92,$315.99,January 30 - 31,Please Call,Please Call,January 29 - 31,"Exact Quantity=0, PRINT SIZE=25.5x11, SIDES=Single Sided (4/0), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Half Fold then Tri Fold (6 Panel), Variable Data=0",25
29,$178.02,$169.98,February 3 - 6,$312.83,$298.05,January 30 - February 3,$462.62,$440.35,January 30 - 31,Please Call,Please Call,January 29 - 31,"Exact Quantity=0, PRINT SIZE=25.5x11, SIDES=Double Sided (4/4), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Tri Fold (3 Panel), Variable Data=0",25
29,$178.02,$169.98,February 3 - 6,$312.83,$298.05,January 30 - February 3,$462.62,$440.35,January 30 - 31,Please Call,Please Call,January 29 - 31,"Exact Quantity=0, PRINT SIZE=25.5x11, SIDES=Double Sided (4/4), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Z Fold (3 Panel), Variable Data=0",25
29,$178.02,$169.98,February 3 - 6,$312.83,$298.05,January 30 - February 3,$462.62,$440.35,January 30 - 31,Please Call,Please Call,January 29 - 31,"Exact Quantity=0, PRINT SIZE=25.5x11, SIDES=Double Sided (4/4), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Half Fold (2 Panel), Variable Data=0",25
29,$178.02,$169.98,February 3 - 6,$312.83,$298.05,January 30 - February 3,$462.62,$440.35,January 30 - 31,Please Call,Please Call,January 29 - 31,"Exact Quantity=0, PRINT SIZE=25.5x11, SIDES=Double Sided (4/4), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Double Parallel Fold (4 Panel), Variable Data=0",25
29,$178.02,$169.98,February 3 - 6,$312.83,$298.05,January 30 - February 3,$462.62,$440.35,January 30 - 31,Please Call,Please Call,January 29 - 31,"Exact Quantity=0, PRINT SIZE=25.5x11, SIDES=Double Sided (4/4), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Double Parallel Reverse Fold (4 Panel), Variable Data=0",25
29,$178.02,$169.98,February 3 - 6,$312.83,$298.05,January 30 - February 3,$462.62,$440.35,January 30 - 31,Please Call,Please Call,January 29 - 31,"Exact Quantity=0, PRINT SIZE=25.5x11, SIDES=Double Sided (4/4), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Gate Fold (3 Panel), Variable Data=0",25
29,$229.02,$220.98,February 3 - 6,$363.83,$349.05,January 30 - February 3,$513.62,$491.35,January 30 - 31,Please Call,Please Call,January 29 - 31,"Exact Quantity=0, PRINT SIZE=25.5x11, SIDES=Double Sided (4/4), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Double Gate Fold (4 Panel), Variable Data=0",25
29,$178.02,$169.98,February 3 - 6,$312.83,$298.05,January 30 - February 3,$462.62,$440.35,January 30 - 31,Please Call,Please Call,January 29 - 31,"Exact Quantity=0, PRINT SIZE=25.5x11, SIDES=Double Sided (4/4), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Roll Fold (4 Panel), Variable Data=0",25
29,$178.02,$169.98,February 3 - 6,$312.83,$298.05,January 30 - February 3,$462.62,$440.35,January 30 - 31,Please Call,Please Call,January 29 - 31,"Exact Quantity=0, PRINT SIZE=25.5x11, SIDES=Double Sided (4/4), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Accordion Fold (4 Panel), Variable Data=0",25
29,$195.02,$186.98,February 3 - 6,$329.83,$315.05,January 30 - February 3,$479.62,$457.35,January 30 - 31,Please Call,Please Call,January 29 - 31,"Exact Quantity=0, PRINT SIZE=25.5x11, SIDES=Double Sided (4/4), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Half Fold then Half Fold (4 Panel), Variable Data=0",25
29,$212.02,$203.98,February 3 - 6,$346.83,$332.05,January 30 - February 3,$496.62,$474.35,January 30 - 31,Please Call,Please Call,January 29 - 31,"Exact Quantity=0, PRINT SIZE=25.5x11, SIDES=Double Sided (4/4), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Half Fold then Tri Fold (6 Panel), Variable Data=0",25
29,$50.72,$49.05,February 3 - 6,$59.08,$56.99,January 30 - February 3,$64.10,$61.76,January 30 - 31,$87.33,$83.83,January 29 - 31,"Exact Quantity=0, PRINT SIZE=12x18, SIDES=Single Sided (4/0), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Tri Fold (3 Panel), Variable Data=0",25
29,$50.72,$49.05,February 3 - 6,$59.08,$56.99,January 30 - February 3,$64.10,$61.76,January 30 - 31,$87.33,$83.83,January 29 - 31,"Exact Quantity=0, PRINT SIZE=12x18, SIDES=Single Sided (4/0), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Z Fold (3 Panel), Variable Data=0",25
29,$50.72,$49.05,February 3 - 6,$59.08,$56.99,January 30 - February 3,$64.10,$61.76,January 30 - 31,$87.33,$83.83,January 29 - 31,"Exact Quantity=0, PRINT SIZE=12x18, SIDES=Single Sided (4/0), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Half Fold (2 Panel), Variable Data=0",25
29,$50.72,$49.05,February 3 - 6,$59.08,$56.99,January 30 - February 3,$64.10,$61.76,January 30 - 31,$87.33,$83.83,January 29 - 31,"Exact Quantity=0, PRINT SIZE=12x18, SIDES=Single Sided (4/0), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Double Parallel Fold (4 Panel), Variable Data=0",25
29,$50.72,$49.05,February 3 - 6,$59.08,$56.99,January 30 - February 3,$64.10,$61.76,January 30 - 31,$87.33,$83.83,January 29 - 31,"Exact Quantity=0, PRINT SIZE=12x18, SIDES=Single Sided (4/0), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Double Parallel Reverse Fold (4 Panel), Variable Data=0",25
29,$50.72,$49.05,February 3 - 6,$59.08,$56.99,January 30 - February 3,$64.10,$61.76,January 30 - 31,$87.33,$83.83,January 29 - 31,"Exact Quantity=0, PRINT SIZE=12x18, SIDES=Single Sided (4/0), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Gate Fold (3 Panel), Variable Data=0",25
29,$101.72,$100.05,February 3 - 6,$110.08,$107.99,January 30 - February 3,$115.10,$112.76,January 30 - 31,$138.33,$134.83,January 29 - 31,"Exact Quantity=0, PRINT SIZE=12x18, SIDES=Single Sided (4/0), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Double Gate Fold (4 Panel), Variable Data=0",25
29,$50.72,$49.05,February 3 - 6,$59.08,$56.99,January 30 - February 3,$64.10,$61.76,January 30 - 31,$87.33,$83.83,January 29 - 31,"Exact Quantity=0, PRINT SIZE=12x18, SIDES=Single Sided (4/0), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Roll Fold (4 Panel), Variable Data=0",25
29,$50.72,$49.05,February 3 - 6,$59.08,$56.99,January 30 - February 3,$64.10,$61.76,January 30 - 31,$87.33,$83.83,January 29 - 31,"Exact Quantity=0, PRINT SIZE=12x18, SIDES=Single Sided (4/0), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Accordion Fold (4 Panel), Variable Data=0",25
29,$67.72,$66.05,February 3 - 6,$76.08,$73.99,January 30 - February 3,$81.10,$78.76,January 30 - 31,$104.33,$100.83,January 29 - 31,"Exact Quantity=0, PRINT SIZE=12x18, SIDES=Single Sided (4/0), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Half Fold then Half Fold (4 Panel), Variable Data=0",25
29,$84.72,$83.05,February 3 - 6,$93.08,$90.99,January 30 - February 3,$98.10,$95.76,January 30 - 31,$121.33,$117.83,January 29 - 31,"Exact Quantity=0, PRINT SIZE=12x18, SIDES=Single Sided (4/0), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Half Fold then Tri Fold (6 Panel), Variable Data=0",25
29,,,,,,,,,,,,,"Exact Quantity=0, PRINT SIZE=12x18, SIDES=Double Sided (4/4), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Tri Fold (3 Panel), Variable Data=0",25
29,$58.16,$56.11,February 3 - 6,$68.39,$65.83,January 30 - February 3,$74.53,$71.67,January 30 - 31,$102.96,$98.67,January 29 - 31,"Exact Quantity=0, PRINT SIZE=12x18, SIDES=Double Sided (4/4), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Z Fold (3 Panel), Variable Data=0",25
29,$58.16,$56.11,February 3 - 6,$68.39,$65.83,January 30 - February 3,$74.53,$71.67,January 30 - 31,$102.96,$98.67,January 29 - 31,"Exact Quantity=0, PRINT SIZE=12x18, SIDES=Double Sided (4/4), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Half Fold (2 Panel), Variable Data=0",25
29,$58.16,$56.11,February 3 - 6,$68.39,$65.83,January 30 - February 3,$74.53,$71.67,January 30 - 31,$102.96,$98.67,January 29 - 31,"Exact Quantity=0, PRINT SIZE=12x18, SIDES=Double Sided (4/4), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Double Parallel Fold (4 Panel), Variable Data=0",25
29,$58.16,$56.11,February 3 - 6,$68.39,$65.83,January 30 - February 3,$74.53,$71.67,January 30 - 31,$102.96,$98.67,January 29 - 31,"Exact Quantity=0, PRINT SIZE=12x18, SIDES=Double Sided (4/4), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Double Parallel Reverse Fold (4 Panel), Variable Data=0",25
29,$58.16,$56.11,February 3 - 6,$68.39,$65.83,January 30 - February 3,$74.53,$71.67,January 30 - 31,$102.96,$98.67,January 29 - 31,"Exact Quantity=0, PRINT SIZE=12x18, SIDES=Double Sided (4/4), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Gate Fold (3 Panel), Variable Data=0",25
29,$109.16,$107.11,February 3 - 6,$119.39,$116.83,January 30 - February 3,$125.53,$122.67,January 30 - 31,$153.96,$149.67,January 29 - 31,"Exact Quantity=0, PRINT SIZE=12x18, SIDES=Double Sided (4/4), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Double Gate Fold (4 Panel), Variable Data=0",25
29,$58.16,$56.11,February 3 - 6,$68.39,$65.83,January 30 - February 3,$74.53,$71.67,January 30 - 31,$102.96,$98.67,January 29 - 31,"Exact Quantity=0, PRINT SIZE=12x18, SIDES=Double Sided (4/4), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Roll Fold (4 Panel), Variable Data=0",25
29,$58.16,$56.11,February 3 - 6,$68.39,$65.83,January 30 - February 3,$74.53,$71.67,January 30 - 31,$102.96,$98.67,January 29 - 31,"Exact Quantity=0, PRINT SIZE=12x18, SIDES=Double Sided (4/4), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Accordion Fold (4 Panel), Variable Data=0",25
29,$75.16,$73.11,February 3 - 6,$85.39,$82.83,January 30 - February 3,$91.53,$88.67,January 30 - 31,$119.96,$115.67,January 29 - 31,"Exact Quantity=0, PRINT SIZE=12x18, SIDES=Double Sided (4/4), PAPER OR STOCK=100 lb Gloss Text, COATING=Gloss Aqueous, COLOR CRITICAL=0, Spot UV Gloss Coating=0, FOLDING=Half Fold then Half Fold (4 Panel), Variable Data=0",25
